Index,Percent_Error_CAS_260,Percent_Error_CAS_Nearest,Percent_Error_NN,Percent_Reduction
1,241.145217587297,3.26162742435841,2.45443866420637,2.45443866420637
2,241.798738433775,3.07632833577466,3.37680396927667,3.37680396927667
3,238.978024846154,8.06402278091164,3.66954544591068,3.66954544591068
4,228.293501619634,10.301755533049,2.82297462317151,2.82297462317151
5,245.53604392486,3.82890103659511,2.76267533595081,2.76267533595081
