Index,Percent_Error_CAS_260,Percent_Error_CAS_Nearest,Percent_Error_NN,Percent_Reduction
1,241.14568621853,3.26139137036188,0.0466480902433633,3.26139137036188
2,241.799414432608,7.29882952687948,0.0138400847358086,7.29882952687948
3,238.978727970613,7.38227084682001,0.00027314759634578,7.38227084682001
4,228.294028678752,1.35140530336331,0.0320588839286074,1.35140530336331
5,245.536569697886,0.806208970413903,0.0366771991062583,0.806208970413903
